,who,pointed,out,that,the,passage,under,dispute,actually,refers,to,a,living,man,?
it,0.2868398427963257,0.23928138613700867,0.3502036929130554,0.5921133160591125,0.6251175999641418,0.2895618975162506,0.21007636189460754,0.24941959977149963,0.47037187218666077,0.19868652522563934,0.513711154460907,0.5452592968940735,0.20901772379875183,0.24744457006454468,0.25732165575027466
actually,0.4496743977069855,0.35210999846458435,0.3595656156539917,0.6371707320213318,0.39964747428894043,0.24495933949947357,0.19326400756835938,0.2692139148712158,0.9999998807907104,0.2540610134601593,0.4543284475803375,0.3909306824207306,0.2668980062007904,0.27887964248657227,0.36036357283592224
refers,0.10570977628231049,0.21162304282188416,0.17517529428005219,0.24913696944713593,0.3041703402996063,0.2233392298221588,0.19008566439151764,0.21641425788402557,0.2540610134601593,1.0,0.2604694068431854,0.3613983690738678,0.15410985052585602,0.17668525874614716,0.07924893498420715
to,0.42656609416007996,0.2744460105895996,0.42386990785598755,0.5436353087425232,0.535392165184021,0.3151622712612152,0.27177539467811584,0.28106391429901123,0.4543284475803375,0.2604694068431854,1.0,0.45503583550453186,0.2300543487071991,0.2487562596797943,0.29463258385658264
the,0.3733934462070465,0.28771230578422546,0.39404502511024475,0.5473989248275757,1.0,0.3817729353904724,0.3348022699356079,0.2852358818054199,0.39964747428894043,0.3041703402996063,0.535392165184021,0.5829201340675354,0.3127744197845459,0.23171134293079376,0.22068053483963013
soul,0.2787841260433197,0.09763409942388535,0.21542663872241974,0.2695053815841675,0.2054273635149002,0.13069792091846466,0.11020464450120926,0.10139043629169464,0.17110991477966309,0.12389018386602402,0.1948116272687912,0.18477685749530792,0.1547301858663559,0.24114438891410828,0.2029775083065033
of,0.2827862501144409,0.23806460201740265,0.34176841378211975,0.41498205065727234,0.733189046382904,0.2346392720937729,0.32766106724739075,0.2382534146308899,0.3496170938014984,0.341296911239624,0.41548454761505127,0.5052502155303955,0.3499443829059601,0.16490690410137177,0.1826142966747284
a,0.36608949303627014,0.26208236813545227,0.34264278411865234,0.47537946701049805,0.5829201340675354,0.25295591354370117,0.18317826092243195,0.17193086445331573,0.3909306824207306,0.3613983690738678,0.45503583550453186,1.0,0.21367067098617554,0.27759313583374023,0.23916715383529663
man,0.3476670980453491,0.18404953181743622,0.25709837675094604,0.25507083535194397,0.23171134293079376,0.16658279299736023,0.11250599473714828,0.13503333926200867,0.27887964248657227,0.17668525874614716,0.2487562596797943,0.27759313583374023,0.19931884109973907,1.0,0.2528940737247467
``,0.02397952415049076,0.10164486616849899,0.024644849821925163,0.05285148695111275,0.029072100296616554,0.034445300698280334,-0.001388426753692329,0.02731897309422493,0.11149482429027557,0.04369926452636719,0.06720756739377975,0.07272057235240936,0.04234755411744118,-0.01888413168489933,0.0685480609536171
in,0.2792111933231354,0.14739340543746948,0.3576207756996155,0.435920387506485,0.6662389636039734,0.2546468675136566,0.2535393238067627,0.2249964326620102,0.3058476448059082,0.31722337007522583,0.45010748505592346,0.539380669593811,0.3253810405731201,0.19554144144058228,0.20430970191955566
this,0.3345087468624115,0.3272550404071808,0.34908437728881836,0.6909449696540833,0.6274310946464539,0.3184349238872528,0.2380402684211731,0.2868114411830902,0.5229688882827759,0.26149624586105347,0.5759071707725525,0.5422310829162598,0.19462963938713074,0.26895007491111755,0.3155723512172699
life,0.2577245533466339,0.13582201302051544,0.18925857543945312,0.2885509729385376,0.23528170585632324,0.145003080368042,0.16265009343624115,0.13646472990512848,0.19607825577259064,0.2012803703546524,0.24560359120368958,0.27076753973960876,0.3441246449947357,0.2600456774234772,0.21677987277507782
'',0.024401003494858742,0.01758013665676117,0.019159367308020592,0.007880004122853279,0.041273195296525955,0.03721693530678749,0.07581566274166107,0.056971773505210876,0.03434635326266289,0.10874427109956741,-0.009905828163027763,0.04890415817499161,0.0029565251898020506,0.010321373119950294,0.018684765323996544
(,0.2443375140428543,0.20539827644824982,0.20017710328102112,0.2264307141304016,0.33289089798927307,0.15653358399868011,0.21003201603889465,0.20319192111492157,0.24531684815883636,0.2160731554031372,0.30882009863853455,0.3206180930137634,0.17554375529289246,0.2344263195991516,0.40561532974243164
homo,0.2192014455795288,0.18129904568195343,0.08582109212875366,0.26999688148498535,0.1959427446126938,0.14998957514762878,0.063701331615448,0.2291085422039032,0.25550979375839233,0.24033322930335999,0.19523920118808746,0.17613454163074493,0.275151789188385,0.32359766960144043,0.15592239797115326
enim,0.10136300325393677,0.15040341019630432,0.12586525082588196,0.13629351556301117,0.1601775735616684,0.1491042673587799,0.13341359794139862,0.11854840070009232,0.19864477217197418,0.17594805359840393,0.15287239849567413,0.20313188433647156,0.13108398020267487,0.2234903872013092,0.2172476053237915
in,0.2792111933231354,0.14739340543746948,0.3576207756996155,0.435920387506485,0.6662389636039734,0.2546468675136566,0.2535393238067627,0.2249964326620102,0.3058476448059082,0.31722337007522583,0.45010748505592346,0.539380669593811,0.3253810405731201,0.19554144144058228,0.20430970191955566
hac,0.16581189632415771,0.09587521851062775,0.037186458706855774,0.18118752539157867,0.07487667351961136,0.05062442645430565,0.01709715649485588,0.05216771364212036,0.16842547059059143,0.07658114284276962,0.12916013598442078,0.16478261351585388,0.05116688087582588,0.17095376551151276,0.24038633704185486
vita,0.09204735606908798,0.10444613546133041,0.13235056400299072,0.14610126614570618,0.12438317388296127,0.07973753660917282,0.14085017144680023,0.06697651743888855,0.16327962279319763,0.048392195254564285,0.14401261508464813,0.09863138943910599,0.1291790008544922,0.10166306048631668,0.17399941384792328
),0.2457384318113327,0.19187359511852264,0.20875944197177887,0.23478686809539795,0.3456730246543884,0.1541559398174286,0.2076013684272766,0.19947704672813416,0.240622416138649,0.21058407425880432,0.31236231327056885,0.3640355169773102,0.19151180982589722,0.25566503405570984,0.42300865054130554
tired,0.3179030418395996,0.2557450830936432,0.31213855743408203,0.253000944852829,0.18036417663097382,0.05892909690737724,0.1717081069946289,0.2271375209093094,0.22958989441394806,0.04509194195270538,0.24642153084278107,0.19462116062641144,0.11976782232522964,0.26008978486061096,0.20786035060882568
from,0.27839982509613037,0.15674011409282684,0.3196950852870941,0.3477667272090912,0.40150508284568787,0.21969863772392273,0.24506589770317078,0.14888392388820648,0.2830860912799835,0.2534414827823639,0.4069952368736267,0.322764128446579,0.21752916276454926,0.16914385557174683,0.19969791173934937
his,0.44966956973075867,0.19850024580955505,0.3022425174713135,0.3173833191394806,0.4394008219242096,0.20435865223407745,0.24598731100559235,0.2178959846496582,0.22116266191005707,0.1461290419101715,0.3715193271636963,0.3497250974178314,0.1494385153055191,0.3181658685207367,0.18075084686279297
daily,0.19593119621276855,0.07131779938936234,0.1431143879890442,0.22714248299598694,0.2515474557876587,0.10479366779327393,0.06339001655578613,0.08233996480703354,0.17477643489837646,0.11371336877346039,0.21294255554676056,0.1919020414352417,0.18071424961090088,0.07636304944753647,0.1472100466489792
labour,0.2062065452337265,0.0920974388718605,0.15628960728645325,0.13276343047618866,0.1636447161436081,0.13774751126766205,0.1046486496925354,0.1988002210855484,0.18880204856395721,0.13020314276218414,0.172691211104393,0.19876667857170105,0.08267252892255783,0.14751626551151276,0.15689024329185486
(,0.2443375140428543,0.20539827644824982,0.20017710328102112,0.2264307141304016,0.33289089798927307,0.15653358399868011,0.21003201603889465,0.20319192111492157,0.24531684815883636,0.2160731554031372,0.30882009863853455,0.3206180930137634,0.17554375529289246,0.2344263195991516,0.40561532974243164
defatigus,0.2604966163635254,0.29451292753219604,0.2824186384677887,0.39408692717552185,0.29232779145240784,0.2329825609922409,0.21147504448890686,0.26895979046821594,0.3764762580394745,0.2371913194656372,0.2662098705768585,0.32771098613739014,0.21128126978874207,0.2718980610370636,0.3109145760536194
diurno,0.17939487099647522,0.056436244398355484,0.18612253665924072,0.24039296805858612,0.32546719908714294,0.159812793135643,0.2123502790927887,0.2207580804824829,0.22924016416072845,0.12055255472660065,0.23112742602825165,0.24023379385471344,0.23463131487369537,0.1837046891450882,0.20754414796829224
labore,0.16583694517612457,0.13507996499538422,0.1571996659040451,0.15902765095233917,0.14988160133361816,0.16195674240589142,0.12623384594917297,0.11817178130149841,0.2053399384021759,0.17083235085010529,0.1610657125711441,0.1780804544687271,0.17380204796791077,0.16697907447814941,0.2332097738981247
),0.2457384318113327,0.19187359511852264,0.20875944197177887,0.23478686809539795,0.3456730246543884,0.1541559398174286,0.2076013684272766,0.19947704672813416,0.240622416138649,0.21058407425880432,0.31236231327056885,0.3640355169773102,0.19151180982589722,0.25566503405570984,0.42300865054130554
who,0.9999998807907104,0.22605016827583313,0.3129808306694031,0.45444270968437195,0.3733934462070465,0.17103494703769684,0.2962189018726349,0.28819411993026733,0.4496743977069855,0.10570977628231049,0.42656609416007996,0.36608949303627014,0.2727876901626587,0.3476670980453491,0.26220351457595825
at,0.22096660733222961,0.20675458014011383,0.2881071865558624,0.3183255195617676,0.457212895154953,0.21025532484054565,0.2700437307357788,0.174672469496727,0.25402209162712097,0.1634385585784912,0.36524343490600586,0.3095070421695709,0.24920441210269928,0.1712212860584259,0.21978627145290375
night,0.21137207746505737,0.09841775894165039,0.24363146722316742,0.27608349919319153,0.2817382514476776,0.18239687383174896,0.12256687879562378,0.0626939907670021,0.21584868431091309,0.13774268329143524,0.1691640168428421,0.23192226886749268,0.19506503641605377,0.2170173078775406,0.13794848322868347
enters,0.18508578836917877,0.08267749100923538,0.288753479719162,0.20246903598308563,0.36934712529182434,0.2520279586315155,0.2039097398519516,0.14638766646385193,0.1699177771806717,0.28145477175712585,0.2680507302284241,0.2730226218700409,0.17754589021205902,0.13477790355682373,0.09810265153646469
his,0.44966956973075867,0.19850024580955505,0.3022425174713135,0.3173833191394806,0.4394008219242096,0.20435865223407745,0.24598731100559235,0.2178959846496582,0.22116266191005707,0.1461290419101715,0.3715193271636963,0.3497250974178314,0.1494385153055191,0.3181658685207367,0.18075084686279297
bedchamber,0.2747704088687897,0.1520664244890213,0.2045518159866333,0.2170688509941101,0.3259202837944031,0.36793655157089233,0.18224172294139862,0.10980392247438431,0.24955594539642334,0.12907937169075012,0.24192023277282715,0.3515256643295288,0.20985104143619537,0.19685350358486176,0.15219858288764954
(,0.2443375140428543,0.20539827644824982,0.20017710328102112,0.2264307141304016,0.33289089798927307,0.15653358399868011,0.21003201603889465,0.20319192111492157,0.24531684815883636,0.2160731554031372,0.30882009863853455,0.3206180930137634,0.17554375529289246,0.2344263195991516,0.40561532974243164
sub,0.145262211561203,0.10097376257181168,0.21778427064418793,0.1903398334980011,0.23274923861026764,0.0596848763525486,0.1632140725851059,0.10072648525238037,0.16350749135017395,0.1275060623884201,0.17566744983196259,0.25127896666526794,0.1248461976647377,0.06775333732366562,0.1312035322189331
noctem,0.26800450682640076,0.19593870639801025,0.16311588883399963,0.24574127793312073,0.2095164805650711,0.20207305252552032,0.17874711751937866,0.09081856906414032,0.2993762791156769,0.18804098665714264,0.18212290108203888,0.247356116771698,0.18684527277946472,0.18483388423919678,0.2372140735387802
intrat,0.20999965071678162,0.1238340437412262,0.20913781225681305,0.2444659173488617,0.2781148850917816,0.2626095414161682,0.19538214802742004,0.18264751136302948,0.25024399161338806,0.1986483633518219,0.24085122346878052,0.29434359073638916,0.17251473665237427,0.1527208685874939,0.23705804347991943
in,0.2792111933231354,0.14739340543746948,0.3576207756996155,0.435920387506485,0.6662389636039734,0.2546468675136566,0.2535393238067627,0.2249964326620102,0.3058476448059082,0.31722337007522583,0.45010748505592346,0.539380669593811,0.3253810405731201,0.19554144144058228,0.20430970191955566
cubiculum,0.10981319099664688,0.24863944947719574,0.21151942014694214,0.23783022165298462,0.2375771552324295,0.21717585623264313,0.19566220045089722,0.10622023791074753,0.28572943806648254,0.23189164698123932,0.19853825867176056,0.2780275344848633,0.16034819185733795,0.19836731255054474,0.21364997327327728
suum,0.22985000908374786,0.15847782790660858,0.28646987676620483,0.3079594075679779,0.2866976857185364,0.16843052208423615,0.24136242270469666,0.13838306069374084,0.29815787076950073,0.23542967438697815,0.24996918439865112,0.29298320412635803,0.22403673827648163,0.2090061455965042,0.1996820718050003
),0.2457384318113327,0.19187359511852264,0.20875944197177887,0.23478686809539795,0.3456730246543884,0.1541559398174286,0.2076013684272766,0.19947704672813416,0.240622416138649,0.21058407425880432,0.31236231327056885,0.3640355169773102,0.19151180982589722,0.25566503405570984,0.42300865054130554
and,0.41279885172843933,0.3176828920841217,0.3881998062133789,0.4731321930885315,0.5171257257461548,0.26472169160842896,0.3005301356315613,0.22863776981830597,0.3156367838382721,0.27250516414642334,0.48971283435821533,0.3739250600337982,0.27568840980529785,0.22261469066143036,0.20544172823429108
whose,0.48551782965660095,0.2495822012424469,0.17154288291931152,0.3740115463733673,0.38253846764564514,0.18974919617176056,0.21045733988285065,0.16077731549739838,0.30855464935302734,0.13276980817317963,0.320825457572937,0.3225097060203552,0.155492901802063,0.14518824219703674,0.16990536451339722
sleep,0.22010710835456848,0.04852033779025078,0.28294676542282104,0.22555981576442719,0.20454104244709015,0.16271699965000153,0.16035926342010498,0.07675453275442123,0.17655667662620544,0.10815093666315079,0.22335325181484222,0.1731252670288086,0.225741446018219,0.15363191068172455,0.20425266027450562
is,0.24293622374534607,0.20992334187030792,0.2817855477333069,0.3995479643344879,0.5823672413825989,0.233605295419693,0.21294879913330078,0.19279426336288452,0.36495357751846313,0.4262860119342804,0.42745086550712585,0.658733606338501,0.2306187003850937,0.2326623499393463,0.22961433231830597
interrupted,0.17266122996807098,0.1526951938867569,0.21586720645427704,0.29163500666618347,0.28917670249938965,0.23331835865974426,0.1748696267604828,0.20052435994148254,0.20415043830871582,0.2828206419944763,0.22871093451976776,0.3007130026817322,0.08522932231426239,0.19712518155574799,0.07605887204408646
by,0.39727845788002014,0.20966769754886627,0.29497629404067993,0.37496164441108704,0.4408751428127289,0.23381219804286957,0.3161602020263672,0.20251576602458954,0.26796624064445496,0.22862586379051208,0.33534231781959534,0.32094135880470276,0.13607634603977203,0.17209449410438538,0.17966607213020325
dreams,0.23231196403503418,0.1205994114279747,0.21662619709968567,0.2471432387828827,0.15695437788963318,0.15067388117313385,0.07680554687976837,0.14750222861766815,0.20094890892505646,0.13323718309402466,0.18530815839767456,0.14481720328330994,0.1090092882514,0.22169989347457886,0.16130425035953522
.,0.3541337847709656,0.25529664754867554,0.34234723448753357,0.4460422694683075,0.5934505462646484,0.21818426251411438,0.2901604175567627,0.23248277604579926,0.31523430347442627,0.13043998181819916,0.4645031690597534,0.50484299659729,0.27785244584083557,0.27014487981796265,0.4130953550338745
