,when,did,abc,'s,new,york,flagship,stations,change,their,call,signs,?
city,0.19592350721359253,0.12266099452972412,0.2157231718301773,0.004406440537422895,0.3555362820625305,0.4437188506126404,0.26135244965553284,0.26229754090309143,0.1668543815612793,0.18052278459072113,0.15127365291118622,0.13329407572746277,0.13423943519592285
flagship,0.18612726032733917,0.13746052980422974,0.3940317928791046,0.04382907971739769,0.20616208016872406,0.21159741282463074,1.0,0.30679580569267273,0.1594330221414566,0.19206227362155914,0.1554083675146103,0.03151571378111839,0.0801878422498703
stations,0.18794915080070496,0.16568200290203094,0.23858611285686493,0.029389679431915283,0.1508234143257141,0.15678028762340546,0.30679580569267273,1.0,0.20340856909751892,0.231601282954216,0.19563154876232147,0.2065531313419342,0.13192185759544373
–,0.20347917079925537,0.2259434312582016,0.187828928232193,0.02811010740697384,0.18971922993659973,0.26624006032943726,0.187406525015831,0.06834526360034943,0.1257815957069397,0.14568807184696198,0.1318971961736679,0.18465130031108856,0.2714554965496063
wjz,0.22294653952121735,0.1676211804151535,0.273657888174057,0.07826467603445053,0.2416563630104065,0.22884880006313324,0.29511868953704834,0.24505287408828735,0.3144114017486572,0.2325979322195053,0.28575119376182556,0.15465374290943146,0.37870505452156067
",",0.36674630641937256,0.3015086054801941,0.2097204476594925,-0.0016132977325469255,0.36073189973831177,0.2926291227340698,0.27211007475852966,0.26337406039237976,0.2752361297607422,0.3045167922973633,0.2670435905456543,0.2170848697423935,0.31091248989105225
wjz-fm,0.2050793468952179,0.18927158415317535,0.22234922647476196,-0.011769593693315983,0.20287862420082092,0.23539648950099945,0.24903832376003265,0.3233558237552643,0.18601131439208984,0.2146800458431244,0.23179906606674194,0.16857066750526428,0.2681509554386139
and,0.4716290831565857,0.34479495882987976,0.16453155875205994,0.06895173341035843,0.31402453780174255,0.2509689927101135,0.26722848415374756,0.2687023878097534,0.2438346892595291,0.45114588737487793,0.237839937210083,0.19737869501113892,0.20544172823429108
wjz-tv,0.19568052887916565,0.15769077837467194,0.4708509147167206,0.12760092318058014,0.2019413411617279,0.23575934767723083,0.35486677289009094,0.42167744040489197,0.2317923605442047,0.22869394719600677,0.21968157589435577,0.21515025198459625,0.31192705035209656
–,0.20347917079925537,0.2259434312582016,0.187828928232193,0.02811010740697384,0.18971922993659973,0.26624006032943726,0.187406525015831,0.06834526360034943,0.1257815957069397,0.14568807184696198,0.1318971961736679,0.18465130031108856,0.2714554965496063
changed,0.3033768832683563,0.30653589963912964,0.19383619725704193,-0.05124063789844513,0.2669776380062103,0.14415842294692993,0.2360796183347702,0.14921951293945312,0.5425176620483398,0.27237409353256226,0.13416986167430878,0.10032039135694504,0.21123318374156952
their,0.3682888448238373,0.38078752160072327,0.17463743686676025,-0.005530759692192078,0.25697171688079834,0.18450471758842468,0.19206227362155914,0.231601282954216,0.28483736515045166,1.0,0.2208753228187561,0.20662753283977509,0.1898253709077835
respective,0.31175747513771057,0.29235729575157166,0.117442786693573,0.0008054489153437316,0.2197195440530777,0.15789298713207245,0.12869612872600555,0.2645864188671112,0.3058773875236511,0.44809025526046753,0.2583889067173004,0.15663287043571472,0.2512778639793396
callsigns,0.2829032242298126,0.16177047789096832,0.32293644547462463,-0.04209153354167938,0.238680899143219,0.22759602963924408,0.3322123885154724,0.36553582549095154,0.17377234995365143,0.2169719934463501,0.42639318108558655,0.5774235129356384,0.22484612464904785
to,0.5423505902290344,0.4452643394470215,0.1762417107820511,0.03782717138528824,0.33159172534942627,0.22230617702007294,0.2113567292690277,0.21700026094913483,0.3581787943840027,0.44619059562683105,0.27641981840133667,0.19219888746738434,0.29463258385658264
wabc,0.22382482886314392,0.18701475858688354,0.657604992389679,0.08463366329669952,0.2992299795150757,0.3617854118347168,0.3523077368736267,0.34425705671310425,0.1832485795021057,0.1567991077899933,0.13322655856609344,0.1350363940000534,0.2454584538936615
",",0.36674630641937256,0.3015086054801941,0.2097204476594925,-0.0016132977325469255,0.36073189973831177,0.2926291227340698,0.27211007475852966,0.26337406039237976,0.2752361297607422,0.3045167922973633,0.2670435905456543,0.2170848697423935,0.31091248989105225
wabc-fm,0.26819291710853577,0.20359057188034058,0.4212319254875183,0.07226493954658508,0.2848421633243561,0.33379828929901123,0.2971254289150238,0.3773655891418457,0.23650914430618286,0.18319377303123474,0.16849340498447418,0.18409083783626556,0.2505378723144531
and,0.4716290831565857,0.34479495882987976,0.16453155875205994,0.06895173341035843,0.31402453780174255,0.2509689927101135,0.26722848415374756,0.2687023878097534,0.2438346892595291,0.45114588737487793,0.237839937210083,0.19737869501113892,0.20544172823429108
wabc-tv,0.27803492546081543,0.21346208453178406,0.5460134148597717,0.10335475951433182,0.311714231967926,0.3595336675643921,0.39025285840034485,0.4442092180252075,0.23546898365020752,0.19734026491641998,0.17276135087013245,0.20480549335479736,0.2822728157043457
",",0.36674630641937256,0.3015086054801941,0.2097204476594925,-0.0016132977325469255,0.36073189973831177,0.2926291227340698,0.27211007475852966,0.26337406039237976,0.2752361297607422,0.3045167922973633,0.2670435905456543,0.2170848697423935,0.31091248989105225
and,0.4716290831565857,0.34479495882987976,0.16453155875205994,0.06895173341035843,0.31402453780174255,0.2509689927101135,0.26722848415374756,0.2687023878097534,0.2438346892595291,0.45114588737487793,0.237839937210083,0.19737869501113892,0.20544172823429108
moved,0.33581581711769104,0.27509647607803345,0.20680104196071625,-0.05324588716030121,0.24805881083011627,0.2305680364370346,0.1811925172805786,0.17586302757263184,0.1682175099849701,0.19643418490886688,0.07331129163503647,0.05332650616765022,0.15112607181072235
their,0.3682888448238373,0.38078752160072327,0.17463743686676025,-0.005530759692192078,0.25697171688079834,0.18450471758842468,0.19206227362155914,0.231601282954216,0.28483736515045166,1.0,0.2208753228187561,0.20662753283977509,0.1898253709077835
operations,0.20646943151950836,0.1597038060426712,0.17405781149864197,0.00022089580306783319,0.1758096069097519,0.18267005681991577,0.33391597867012024,0.40699273347854614,0.2013348788022995,0.2518654465675354,0.12614114582538605,0.17943459749221802,0.13622350990772247
to,0.5423505902290344,0.4452643394470215,0.1762417107820511,0.03782717138528824,0.33159172534942627,0.22230617702007294,0.2113567292690277,0.21700026094913483,0.3581787943840027,0.44619059562683105,0.27641981840133667,0.19219888746738434,0.29463258385658264
facilities,0.13911154866218567,0.18648985028266907,0.11960670351982117,0.023276466876268387,0.16431653499603271,0.16710510849952698,0.2626461088657379,0.39799073338508606,0.10323410481214523,0.2192147672176361,0.08189006894826889,0.16000284254550934,0.10624271631240845
at,0.38876327872276306,0.28390252590179443,0.12953892350196838,-0.08481216430664062,0.1898733228445053,0.2137436866760254,0.2332140952348709,0.2342902421951294,0.1873948872089386,0.23641370236873627,0.10539821535348892,0.11746978759765625,0.21978627145290375
7,-0.21990855038166046,-0.147744283080101,-0.025838254019618034,0.09292176365852356,-0.02597120590507984,0.1188836470246315,0.02391313947737217,-0.08113452792167664,-0.18202079832553864,-0.21818257868289948,-0.13829784095287323,-0.1765211671590805,-0.15092156827449799
west,0.1639508605003357,0.16852347552776337,0.18391461670398712,0.05081431567668915,0.20932024717330933,0.19338439404964447,0.1914740949869156,0.2427113801240921,0.12116021662950516,0.1645018458366394,0.1305634081363678,0.11170168966054916,0.12088293582201004
66th,0.14993372559547424,0.10173880308866501,0.12258153408765793,0.11549678444862366,0.15113785862922668,0.1079387441277504,0.26643630862236023,0.03570132330060005,0.07256825268268585,0.0814480260014534,0.07637758553028107,0.032843317836523056,0.043651532381772995
street,0.15712179243564606,0.13786788284778595,0.1996762454509735,0.06000900641083717,0.19142328202724457,0.2558354139328003,0.2442481815814972,0.31752440333366394,0.06098831072449684,0.19093258678913116,0.13772062957286835,0.17518746852874756,0.07315441966056824
",",0.36674630641937256,0.3015086054801941,0.2097204476594925,-0.0016132977325469255,0.36073189973831177,0.2926291227340698,0.27211007475852966,0.26337406039237976,0.2752361297607422,0.3045167922973633,0.2670435905456543,0.2170848697423935,0.31091248989105225
one,0.38307374715805054,0.27659472823143005,0.1300981342792511,0.06913424283266068,0.264311820268631,0.1883089542388916,0.3007899820804596,0.24847227334976196,0.281233549118042,0.3991999328136444,0.196565642952919,0.12850140035152435,0.2673267424106598
block,0.25655096769332886,0.17439137399196625,0.268513023853302,0.02706337347626686,0.17364953458309174,0.1309438794851303,0.19831176102161407,0.17235465347766876,0.2952381670475006,0.13981091976165771,0.2285812944173813,0.1241670697927475,0.27211859822273254
away,0.38308146595954895,0.2167721837759018,0.11922324448823929,0.05464960262179375,0.15649187564849854,0.16834096610546112,0.0827246904373169,0.20147943496704102,0.2253383845090866,0.2598530650138855,0.15164069831371307,0.17225445806980133,0.15156377851963043
from,0.405669629573822,0.20248863101005554,0.12159302085638046,-0.01936490088701248,0.3360432982444763,0.25090619921684265,0.1945747286081314,0.2408953756093979,0.17817987501621246,0.3038119673728943,0.20354944467544556,0.15651759505271912,0.19969791173934937
central,0.16662165522575378,0.14962437748908997,0.14913508296012878,-0.03171226754784584,0.21884363889694214,0.15298424661159515,0.1656503528356552,0.21913781762123108,0.17413364350795746,0.14308218657970428,0.10338683426380157,0.13586170971393585,0.14787602424621582
park,0.14917762577533722,0.12431816756725311,0.16592466831207275,-0.027052083984017372,0.23004095256328583,0.2287968099117279,0.2588392198085785,0.23943792283535004,0.09566646814346313,0.12770181894302368,0.0975739061832428,0.08196054399013519,0.13508929312229156
.,0.475719153881073,0.35288307070732117,0.2567209303379059,-0.003708066651597619,0.35031336545944214,0.28861045837402344,0.3171481192111969,0.22839494049549103,0.3244723975658417,0.34427863359451294,0.2601918876171112,0.182795450091362,0.4130953550338745
