,which,video,gaming,company,debuted,their,ad,for,the,first,time,during,super,bowl,50,?
the,0.6521818041801453,0.2506899833679199,0.2513274848461151,0.26591673493385315,0.28418588638305664,0.516537070274353,0.24233382940292358,0.4739971458911896,1.0,0.49448907375335693,0.43061500787734985,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
game,0.23652023077011108,0.645440399646759,0.5778629183769226,0.19029217958450317,0.23524227738380432,0.2491205334663391,0.08543296158313751,0.2608485519886017,0.285271555185318,0.258794367313385,0.2928149104118347,0.23073366284370422,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.1829071193933487
",",0.3658004403114319,0.19700543582439423,0.19718313217163086,0.2697763442993164,0.23864160478115082,0.3045167922973633,0.21154692769050598,0.4464869201183319,0.4933079481124878,0.34503069519996643,0.3029961884021759,0.3225448727607727,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
held,0.2626747488975525,0.1716148555278778,0.2198755294084549,0.14776583015918732,0.3121362030506134,0.2292191982269287,0.10737992078065872,0.2495253086090088,0.32185450196266174,0.2648550271987915,0.2842716872692108,0.36476975679397583,0.1602509617805481,0.1913566142320633,0.018389368429780006,0.14103956520557404
its,0.5154205560684204,0.13513000309467316,0.23136645555496216,0.258992999792099,0.14871901273727417,0.5367968082427979,0.17892546951770782,0.2992613911628723,0.559237003326416,0.26377397775650024,0.2819722294807434,0.23688937723636627,0.14685668051242828,0.15285100042819977,0.0038639872800558805,0.15103481709957123
``,0.05178012326359749,-0.1969996690750122,-0.1487833559513092,-0.11237407475709915,-0.0596371591091156,0.05465886741876602,0.09079055488109589,0.01270448137074709,0.029072100296616554,0.006519378628581762,0.041467953473329544,0.007871326059103012,0.012585706077516079,-0.004176590591669083,0.05617367848753929,0.0685480609536171
crash,0.16020245850086212,0.2744225561618805,0.1768507957458496,0.21995487809181213,0.16379715502262115,0.10633789002895355,0.11384627968072891,0.13132241368293762,0.22774840891361237,0.19352947175502777,0.20312991738319397,0.1704915314912796,0.2481457144021988,0.10602368414402008,-0.014135656878352165,0.10927160084247589
the,0.6521818041801453,0.2506899833679199,0.2513274848461151,0.26591673493385315,0.28418588638305664,0.516537070274353,0.24233382940292358,0.4739971458911896,1.0,0.49448907375335693,0.43061500787734985,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
super,0.25759580731391907,0.23280853033065796,0.31471678614616394,0.11376534402370453,0.2444412261247635,0.14342328906059265,0.06299305707216263,0.22938419878482819,0.21959073841571808,0.2717077434062958,0.18677926063537598,0.16951335966587067,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.23468568921089172,0.11146090924739838,0.19820061326026917,0.10346642881631851,0.1754762977361679,0.1663845032453537,0.1156758964061737,0.24430087208747864,0.21576224267482758,0.20817767083644867,0.20419740676879883,0.22041946649551392,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
'',-0.03332270681858063,0.004694595467299223,0.03385847806930542,0.04412749409675598,-0.044387973845005035,0.011550518684089184,-0.0062270802445709705,-0.04479556903243065,0.041273195296525955,-0.03874251991510391,-0.01899585872888565,-0.08359146863222122,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.018684765323996544
contest,0.18239639699459076,0.22562603652477264,0.20049555599689484,0.18119753897190094,0.2908320724964142,0.18711251020431519,0.11895788460969925,0.2538227438926697,0.25173527002334595,0.24767011404037476,0.2290688455104828,0.2021019011735916,0.16601161658763885,0.20366907119750977,0.08154749870300293,0.18081821501255035
that,0.6894589066505432,0.2561377286911011,0.28051018714904785,0.22723333537578583,0.13997265696525574,0.4266771972179413,0.22409899532794952,0.4137635827064514,0.5473989248275757,0.3482176661491394,0.388528436422348,0.31487685441970825,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.32716336846351624
allowed,0.3234473168849945,0.1991676539182663,0.22132758796215057,0.18670186400413513,0.15455321967601776,0.3752504289150238,0.07945065200328827,0.3152953088283539,0.2985120713710785,0.29975414276123047,0.3342318832874298,0.2935246229171753,0.16178861260414124,0.14780659973621368,0.05062258616089821,0.2309964895248413
viewers,0.2070329189300537,0.3197330832481384,0.37717509269714355,0.17926566302776337,0.3079661726951599,0.2776613235473633,0.09856478869915009,0.18976131081581116,0.24207380414009094,0.16945748031139374,0.1780913770198822,0.19237957894802094,0.23741967976093292,0.2652997076511383,-0.07112496346235275,0.2274174839258194
to,0.5345056653022766,0.18658137321472168,0.22432777285575867,0.24903783202171326,0.17721480131149292,0.44619059562683105,0.1555420160293579,0.4451248347759247,0.535392165184021,0.3792489171028137,0.3679993152618408,0.2828781306743622,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.29463258385658264
create,0.3733832836151123,0.20507024228572845,0.2711792290210724,0.15054312348365784,0.13172517716884613,0.26188212633132935,0.1453561931848526,0.2826802134513855,0.25265660881996155,0.23682352900505066,0.2207014411687851,0.12764333188533783,0.21969249844551086,0.1438857913017273,0.06800585985183716,0.300167441368103
their,0.4582767188549042,0.1793735921382904,0.22763901948928833,0.19651755690574646,0.1859177201986313,1.0,0.1451331377029419,0.3406745493412018,0.516537070274353,0.26809096336364746,0.32461634278297424,0.3022443354129791,0.14342328906059265,0.1663845032453537,0.06537782400846481,0.1898253709077835
own,0.3863328993320465,0.1405181586742401,0.2252880483865738,0.26400935649871826,0.1441117376089096,0.5763392448425293,0.12698131799697876,0.30703625082969666,0.334675133228302,0.3074553906917572,0.28468748927116394,0.20755766332149506,0.10335887968540192,0.05038973689079285,0.023700375109910965,0.1937696635723114
doritos,0.2913173735141754,0.2411736696958542,0.272907555103302,0.1841714084148407,0.24708291888237,0.20420221984386444,0.1696394979953766,0.21739260852336884,0.2968476712703705,0.2668403685092926,0.26243799924850464,0.21939583122730255,0.21040309965610504,0.15428942441940308,0.035745952278375626,0.2596014738082886
ads,0.18195219337940216,0.24978159368038177,0.3311043977737427,0.28840792179107666,0.2887169122695923,0.2697022259235382,0.27716097235679626,0.2157432585954666,0.18265272676944733,0.19827313721179962,0.22786349058151245,0.1481192260980606,0.13339225947856903,0.1365683674812317,0.04234042763710022,0.24816089868545532
for,0.44095608592033386,0.24499081075191498,0.30247634649276733,0.25874319672584534,0.19117262959480286,0.3406745493412018,0.09682639688253403,0.9999999403953552,0.4739971458911896,0.3800288736820221,0.3992156386375427,0.3448435664176941,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.264628142118454
a,0.56894451379776,0.23935693502426147,0.22623898088932037,0.22037413716316223,0.22790193557739258,0.29698723554611206,0.1853104531764984,0.44038116931915283,0.5829201340675354,0.4287874400615692,0.3292340338230133,0.30341604351997375,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.23916715383529663
chance,0.2948612868785858,0.23032823204994202,0.22965791821479797,0.16676080226898193,0.15086586773395538,0.3138500452041626,0.1309555172920227,0.34149789810180664,0.26683303713798523,0.20778101682662964,0.36973026394844055,0.21724408864974976,0.12130912393331528,0.1688411682844162,0.039352286607027054,0.274066299200058
to,0.5345056653022766,0.18658137321472168,0.22432777285575867,0.24903783202171326,0.17721480131149292,0.44619059562683105,0.1555420160293579,0.4451248347759247,0.535392165184021,0.3792489171028137,0.3679993152618408,0.2828781306743622,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.29463258385658264
have,0.49652695655822754,0.2139592170715332,0.22541643679141998,0.15616212785243988,0.09358706325292587,0.523270845413208,0.19166818261146545,0.41175219416618347,0.40389683842658997,0.3030114769935608,0.3659670352935791,0.27574852108955383,0.19903038442134857,0.19536113739013672,0.10407739877700806,0.32991164922714233
it,0.616637647151947,0.20287273824214935,0.1937931478023529,0.3082790970802307,0.22073976695537567,0.3067983090877533,0.20261158049106598,0.32171204686164856,0.6251175999641418,0.3491429388523102,0.3375589847564697,0.26678937673568726,0.19638319313526154,0.1748591959476471,-0.05556609109044075,0.25732165575027466
aired,0.2307283580303192,0.26819750666618347,0.21533003449440002,0.1785302758216858,0.5016875267028809,0.18560785055160522,0.132039874792099,0.14468124508857727,0.2525516450405121,0.28434500098228455,0.2283116579055786,0.2747999131679535,0.22168377041816711,0.1768631637096405,0.025258932262659073,0.22283338010311127
during,0.3590145409107208,0.19947148859500885,0.17469829320907593,0.12950238585472107,0.2861698865890503,0.3022443354129791,0.13994094729423523,0.3448435664176941,0.4838213622570038,0.45377472043037415,0.49996283650398254,1.0,0.16951335966587067,0.22041946649551392,0.07054752856492996,0.1325719803571701
the,0.6521818041801453,0.2506899833679199,0.2513274848461151,0.26591673493385315,0.28418588638305664,0.516537070274353,0.24233382940292358,0.4739971458911896,1.0,0.49448907375335693,0.43061500787734985,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
game,0.23652023077011108,0.645440399646759,0.5778629183769226,0.19029217958450317,0.23524227738380432,0.2491205334663391,0.08543296158313751,0.2608485519886017,0.285271555185318,0.258794367313385,0.2928149104118347,0.23073366284370422,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.1829071193933487
.,0.45942068099975586,0.23863497376441956,0.2234784960746765,0.266353577375412,0.2639025151729584,0.34427863359451294,0.2654629051685333,0.4726039469242096,0.5934505462646484,0.4345304071903229,0.371569961309433,0.3485563397407532,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
